time,amplitude,rms
2018-04-12 04:25,46.377003086750676,34.81245779244005
2018-04-12 04:27,46.691636085029764,35.07773280980026
2018-04-12 04:29,46.91816538751343,35.08233927715392
2018-04-12 04:31,47.38298507126346,35.09154738063441
2018-04-12 04:34,47.41954478101125,35.269832375311616
2018-04-12 04:36,47.939072737173205,35.15124371816404
2018-04-12 04:38,46.59152476283698,34.966690890093844
2018-04-12 04:40,47.25603049320426,35.36935282911171
2018-04-12 04:42,45.192217481593964,35.238009215174216
2018-04-12 04:45,45.47537160193107,36.17383742303734
2018-04-12 04:47,47.11440964308634,34.9341260854912
2018-04-12 04:49,46.389138332090724,34.71335416536766
2018-04-12 04:51,46.78311751871397,34.98990210798149
2018-04-12 04:54,48.09760787264289,35.27891066181706
2018-04-12 04:56,46.04525796932212,35.3738587751845
2018-04-12 04:58,46.94816260637164,34.9341260854912
2018-04-12 05:00,46.16560004725141,35.463657903462945
2018-04-12 05:03,45.44932632880252,35.32420893166547
2018-04-12 05:05,47.24391894477811,35.17413208258978
2018-04-12 05:07,48.02457184142427,35.1924142377993
2018-04-12 05:09,46.422194903190764,35.146661276412715
2018-04-12 05:12,46.02952944554726,35.25165709062181
2018-04-12 05:14,46.30070393294973,35.36935282911171
2018-04-12 05:16,46.374795841398,35.55729851121302
2018-04-12 05:18,46.02334683445555,35.526158139274784
2018-04-12 05:20,46.21018493434485,36.32155622776094
2018-04-12 05:23,45.72135294323516,35.3196860715833
2018-04-12 05:25,46.608973813221596,35.54840869142221
2018-04-12 05:27,48.42783033731963,35.41883426233619
2018-04-12 05:29,45.53312489042063,36.71865014286968
2018-04-12 05:32,46.20573115015732,35.667923851099296
2018-04-12 05:34,47.26602969400796,36.12707566333582
2018-04-12 05:36,46.80847980703675,35.782010074458896
2018-04-12 05:38,48.72101545069339,36.40524806864166
2018-04-12 05:41,46.568598276824616,35.60608676815164
2018-04-12 05:43,46.53470326499463,36.05876758730439
2018-04-12 05:45,46.88865674212164,35.54840869142221
2018-04-12 05:47,47.79601207192499,36.13133344056989
2018-04-12 05:49,47.345828686577036,35.782010074458896
2018-04-12 05:52,46.54673751646949,35.98150432679835
2018-04-12 05:54,47.77350869759012,35.808200047381504
2018-04-12 05:56,46.596433945965416,35.77764009291507
2018-04-12 05:58,43.87638831848862,35.8256316151931
2018-04-12 06:01,45.87719354708057,35.61051322157272
2018-04-12 06:03,47.55936476311519,36.097233495700465
2018-04-12 06:05,48.2223416549838,35.97719887805502
2018-04-12 06:07,46.27464765613913,35.645872062028694
2018-04-12 06:10,47.32223997282512,37.02500297234777
2018-04-12 06:12,45.32556874804378,36.616352949484785
2018-04-12 06:14,46.6176922656837,36.26687760021929
2018-04-12 06:16,44.55944799039381,36.287934018839316
2018-04-12 06:19,46.63185112544368,35.869111575834694
2018-04-12 06:21,46.162810016708164,36.58345471006949
2018-04-12 06:23,46.03346279198216,37.433416883370946
2018-04-12 06:25,47.232853630914626,36.32155622776094
2018-04-12 06:27,47.31017184342897,37.02500297234777
2018-04-12 06:30,44.61814818590995,37.25034830139484
2018-04-12 06:32,45.90153578869037,36.097233495700465
2018-04-12 06:34,56.549653149904685,37.60644308508244
2018-04-12 06:36,46.92620509594489,36.262662377047675
2018-04-12 06:39,46.39079253484188,36.22889316296542
2018-04-12 06:41,47.86386468830333,36.54634874991364
2018-04-12 06:43,45.9360148126166,36.49257163172064
2018-04-12 06:45,46.38968974909394,36.02877347880727
2018-04-12 06:48,45.967049286808155,36.1228165406357
2018-04-12 06:50,47.491407169194176,35.78637862964597
2018-04-12 06:52,47.257083295838676,36.32155622776094
2018-04-12 06:54,46.47002436916718,35.97289204945907
2018-04-12 06:57,46.25688669927797,36.05876758730439
2018-04-12 06:59,47.210703095157534,35.60165884470271
2018-04-12 07:01,47.0783029882093,36.09296492773932
2018-04-12 07:03,46.71332890000555,35.4233234399604
2018-04-12 07:05,46.607883722127276,36.355095078223265
2018-04-12 07:08,46.66557152867975,35.76014588186695
2018-04-12 07:10,47.069797076995734,35.60165884470271
2018-04-12 07:12,46.8913412775485,35.98150432679835
2018-04-12 07:14,46.7723146116214,35.88212811221837
2018-04-12 07:17,47.04691809944214,36.178080463288694
2018-04-12 07:19,46.94120327212858,36.04592115503262
2018-04-12 07:21,50.00340055550534,37.34023961693352
2018-04-12 07:23,46.70736587878161,36.28372535834374
2018-04-12 07:26,47.08096028570887,36.1823221695242
2018-04-12 07:28,48.15933143546476,36.63277226825177
2018-04-12 07:30,47.26129390587319,36.42192455177953
2018-04-12 07:32,45.870394840854004,35.742628763723786
2018-04-12 07:35,46.26132849805083,35.97289204945907
2018-04-12 07:37,47.51581791017707,36.96908328518955
2018-04-12 07:39,48.10665381173607,36.22889316296542
2018-04-12 07:41,46.75231277145975,35.77764009291507
2018-04-12 07:43,43.56357884624212,37.222872905298075
2018-04-12 07:46,45.68362514696356,36.18656254269043
2018-04-12 07:48,46.24911104796748,36.53808919849721
2018-04-12 07:50,48.31396116114226,36.23311893451421
2018-04-12 07:52,46.8601768827175,36.097233495700465
2018-04-12 07:55,47.35787347954796,35.73824589691294
2018-04-12 07:57,47.6626323274208,36.48013120997349
2018-04-12 07:59,46.70302794383047,35.66351640665668
2018-04-12 08:01,46.69868900449685,35.96858384000572
2018-04-12 08:04,46.15332085024236,36.779661638588216
2018-04-12 08:06,47.23654280569273,37.048898782304434
2018-04-12 08:08,47.646148697022596,37.15591705347763
2018-04-12 08:10,46.8838236040892,36.79993827450753
2018-04-12 08:12,47.4716470358972,36.79993827450753
2018-04-12 08:15,47.43727614240935,36.33833604375113
2018-04-12 08:17,45.8686947874424,36.48013120997349
2018-04-12 08:19,46.55931055709825,36.566975681939304
2018-04-12 08:21,47.94667777846139,36.54634874991364
2018-04-12 08:24,45.347123207806,36.25844583857397
2018-04-12 08:26,45.62402496919057,36.591686736923286
2018-04-12 08:28,48.532148754821186,36.965080261132215
2018-04-12 08:30,44.873305907248564,36.12707566333582
2018-04-12 08:33,46.20517435370143,36.52569044439816
2018-04-12 08:35,46.18233163873911,37.77355182272721
2018-04-12 08:37,48.41252497849067,37.32854795223962
2018-04-12 08:39,46.4958129100237,37.072752962568444
2018-04-12 08:42,45.74133014340774,36.78777591111156
2018-04-12 08:44,46.36872458786243,36.97308513788531
2018-04-12 08:46,48.794648664597844,36.06304700808729
2018-04-12 08:48,47.564542019068874,37.36359316532058
2018-04-12 08:50,47.15679816864615,36.86058798757895
2018-04-12 08:53,45.52562670143283,36.69008433803491
2018-04-12 08:55,47.49244658662313,37.44501980896193
2018-04-12 08:57,45.91623935992895,36.30895769300083
2018-04-12 08:59,46.87361619719092,36.62866929652049
2018-04-12 09:02,53.20990991860893,37.00106537211888
2018-04-12 09:04,47.06075527105025,36.25422798387325
2018-04-12 09:06,46.42824900441712,35.99011108873994
2018-04-12 09:08,47.34268527009215,36.165347336694914
2018-04-12 09:11,45.39654985416024,36.3047555722259
2018-04-12 09:13,46.47825858753691,36.31735801985731
2018-04-12 09:15,45.73048795136291,36.12707566333582
2018-04-12 09:17,49.97632507002745,36.43441846086312
2018-04-12 09:20,46.81009750857189,37.2855932317213
2018-04-12 09:22,47.161031688087384,37.53365233541147
2018-04-12 09:24,47.52463932528714,37.29732147673768
2018-04-12 09:26,44.73743189206005,36.05876758730439
2018-04-12 09:28,44.95604587549754,36.11003109011442
2018-04-12 09:31,46.26521421888402,36.46767936986462
2018-04-12 09:33,47.342161315161356,36.8484795878508
2018-04-12 09:35,45.835797427316535,37.00106537211888
2018-04-12 09:37,46.45958919575802,37.64841022449943
2018-04-12 09:40,46.78743693471857,37.080695132549806
2018-04-12 09:42,46.34773615958424,37.12825171743391
2018-04-12 09:44,46.452446012928554,36.413588875684646
2018-04-12 09:46,46.66122391218962,36.57933682610628
2018-04-12 09:49,46.00816284048182,36.80398998671763
2018-04-12 09:51,47.08255448146982,37.013039406094926
2018-04-12 09:53,47.118122514573216,38.17537079966309
2018-04-12 09:55,47.44040342984939,36.86865429214582
2018-04-12 09:58,46.90207555500296,36.19503929359565
2018-04-12 10:00,46.32285129835073,36.32155622776094
2018-04-12 10:02,47.634291887157445,36.95707069590046
2018-04-12 10:10,47.80623167778627,36.97308513788531
2018-04-12 10:13,46.54290927095881,37.080695132549806
2018-04-12 10:15,46.27631189329529,36.31735801985731
2018-04-12 10:17,46.380313471720555,37.27776883619379
2018-04-12 10:19,47.328008893529635,36.7064149913047
2018-04-12 10:21,44.833897149842045,37.167756561695356
2018-04-12 10:24,47.34111336056555,36.67373407357603
2018-04-12 10:26,45.17166591053917,36.47183125338971
2018-04-12 10:28,46.70248563134801,36.4967159056049
2018-04-12 10:30,46.518280515696496,36.409419113974415
2018-04-12 10:33,46.457391581387235,37.0767246231646
2018-04-12 10:35,45.37097999650163,36.199275673222004
2018-04-12 10:37,45.451063769667854,36.62045963797089
2018-04-12 10:39,47.72790524232624,37.258188327487595
2018-04-12 10:42,46.60406790517932,36.45105911386935
2018-04-12 10:44,46.51663745281544,36.87268565819414
2018-04-12 10:46,47.09371001586104,36.73494660220088
2018-04-12 10:48,46.76420833464447,37.30513474932205
2018-04-12 10:51,50.57530492530517,38.26310512470412
2018-04-12 10:53,47.29336824508245,37.060831066153
2018-04-12 10:55,47.57230515725229,37.08863270062632
2018-04-12 10:57,46.80686196543787,37.46047518298598
2018-04-12 10:59,46.107482999319906,37.02101627876397
2018-04-12 11:02,47.05064450673591,36.77560269085763
2018-04-12 11:04,46.53743899779611,36.84040135032456
2018-04-12 11:06,46.7398684110575,36.702334163673356
2018-04-12 11:08,45.40700055256941,37.78487234126546
2018-04-12 11:11,46.44475032909167,36.820184812100834
2018-04-12 11:13,46.64763111403887,37.060831066153
2018-04-12 11:15,46.65470059788137,36.60813584991336
2018-04-12 11:17,46.648718900287804,37.359703660203664
2018-04-12 11:20,47.98263167089487,37.67124772858381
2018-04-12 11:22,44.98868875313711,37.37914019668239
2018-04-12 11:24,45.03193105543721,37.65602692378699
2018-04-12 11:26,47.10061246057662,37.191404965734364
2018-04-12 11:29,45.011802666040914,37.568180058570874
2018-04-12 11:31,46.17731370722802,37.52596775084948
2018-04-12 11:33,47.348447790372106,38.04642302537676
2018-04-12 11:35,47.96035880568124,36.24578832208557
2018-04-12 11:37,46.14606123356354,36.920969469280955
2018-04-12 11:40,60.72746767594967,37.86760758447379
2018-04-12 11:42,44.40002441410023,36.755289805534645
2018-04-12 11:44,48.769492842380146,36.36346682044738
2018-04-12 11:46,45.605649341837236,35.92974764992432
2018-04-12 11:49,46.70085859973306,36.83636043789819
2018-04-12 11:51,45.74133014340774,37.009049225514644
2018-04-12 11:53,46.880600815966105,37.48362577290023
2018-04-12 11:55,46.62967353404207,43.926318600565494
2018-04-12 11:58,44.39574744106435,39.342605541299605
2018-04-12 12:00,45.88738708634241,36.47598186646927
2018-04-12 12:02,47.04159336249859,37.29732147673768
2018-04-12 12:04,44.95545186604402,36.199275673222004
2018-04-12 12:06,45.99240371477981,36.21620790818476
2018-04-12 12:09,47.22389113721262,35.92542557635398
2018-04-12 12:11,45.95125621047063,38.024196860468535
2018-04-12 12:13,47.52360173219177,36.86865429214582
2018-04-12 12:15,46.35105167034883,36.57521769399372
2018-04-12 12:18,46.305689348340245,35.91677725221066
2018-04-12 12:20,45.09573148253487,36.51328035737995
2018-04-12 12:22,46.67426373990388,37.348028540506576
2018-04-12 12:24,46.07947884490388,37.13616179690202
2018-04-12 12:27,45.9343205742434,37.82630180904897
2018-04-12 12:29,46.60570335018763,37.33244627862864
2018-04-12 12:31,46.09684626873714,37.70543332787844
2018-04-12 12:33,49.8453068632772,39.62311829858914
2018-04-12 12:36,59.59200955238772,38.5943859407237
2018-04-12 12:38,47.47320782065557,36.852516914518894
2018-04-12 12:40,45.966485472916965,38.50872169758636
2018-04-12 12:42,56.95251355750888,44.189408568891615
2018-04-12 12:44,61.07021932504979,40.354307345029085
2018-04-12 12:47,48.0744698281243,37.79995196434673
2018-04-12 12:49,45.51235355196886,36.53808919849721
2018-04-12 12:51,45.49502705717118,38.02790369601614
2018-04-12 12:53,47.42163171214669,38.16436494760745
2018-04-12 12:56,48.32686972022773,38.23392185611888
2018-04-12 12:58,60.05102150528049,37.856354594433775
2018-04-12 13:00,47.44874025978165,39.416616816184025
2018-04-12 13:02,47.12607616293179,37.78487234126546
2018-04-12 13:05,45.932061356382924,37.66744410003736
2018-04-12 13:07,47.10008159453192,38.91450109949073
2018-04-12 13:09,47.25866238718802,39.06325059826121
2018-04-12 13:11,44.52122989447187,37.53365233541147
2018-04-12 13:13,46.49142586173665,37.598798965227296
2018-04-12 13:16,48.08503653216725,37.38302421063923
2018-04-12 13:18,45.67332290906243,37.28950375913591
2018-04-12 13:20,48.06288966372601,36.95707069590046
2018-04-12 13:22,46.11251937820032,36.636874002730934
2018-04-12 13:25,46.7901360630673,36.2710915090126
2018-04-12 13:27,48.22932917137303,38.764152022983346
2018-04-12 13:29,47.475808833515174,40.51038426926027
2018-04-12 13:31,48.543429679854185,39.22064718917623
2018-04-12 13:34,47.43623359489357,36.51328035737995
2018-04-12 13:36,48.11519303092901,36.58757134672745
2018-04-12 13:38,47.98263167089487,37.70163910337425
2018-04-12 13:40,49.64573155939128,39.8070617845725
2018-04-12 13:43,46.20962826842891,37.23072863060354
2018-04-12 13:45,46.27353808354177,36.00730809846183
2018-04-12 13:47,48.82411279496893,38.67598994392451
2018-04-12 13:49,47.16420619217807,36.616352949484785
2018-04-12 13:51,47.3301062349852,35.890798790145325
2018-04-12 13:54,48.954418910192615,38.51230157290648
2018-04-12 13:56,45.83977079364229,36.60813584991336
2018-04-12 13:58,48.006898094194376,37.28950375913591
2018-04-12 14:00,44.915612268358174,37.20714795451889
2018-04-12 14:03,46.65850614017532,37.49518649449475
2018-04-12 14:05,45.62287700492109,38.42612962665632
2018-04-12 14:07,45.186347811330634,37.10449405453134
2018-04-12 14:09,44.84584752665887,37.468196370479625
2018-04-12 14:12,48.1342660725409,38.45850661536834
2018-04-12 14:14,47.4966036671498,36.413588875684646
2018-04-12 14:16,45.57575159669286,39.44343349436952
2018-04-12 14:18,47.66108761937355,37.42567616342993
2018-04-12 14:20,46.41944239723866,37.475913232023366
2018-04-12 14:23,45.620580871484485,38.13865065245872
2018-04-12 14:25,42.96258965999178,37.69025017296142
2018-04-12 14:27,45.907192344570944,37.45274966424842
2018-04-12 14:29,47.43779739397147,38.27039137824481
2018-04-12 14:32,49.23716764866905,37.13616179690202
2018-04-12 14:34,46.221314827605326,37.028988505093054
2018-04-12 14:36,47.46175898109865,36.06304700808729
2018-04-12 14:38,45.94279026633552,36.87268565819414
2018-04-12 14:41,46.25411004678666,36.40107573879952
2018-04-12 14:43,45.752166227606025,36.87268565819414
2018-04-12 14:45,45.752736378731335,36.69008433803491
2018-04-12 14:47,54.164744043532,37.406305297843204
2018-04-12 14:50,47.87302829577399,36.90489381951587
2018-04-12 14:52,47.25445117663758,36.89282465719491
2018-04-12 14:54,45.78805276379929,36.44274134049811
2018-04-12 14:56,48.31694088526219,36.710494596505036
2018-04-12 14:58,46.28352189995227,36.58345471006949
2018-04-12 15:01,48.37989563519101,39.71210593386067
2018-04-12 15:03,45.33081392414269,36.96107606495542
2018-04-12 15:05,45.182825161854545,37.46433631780716
2018-04-12 15:07,45.90662676416131,36.79993827450753
2018-04-12 15:10,45.61885859209785,37.29732147673768
2018-04-12 15:12,46.48978045533867,37.92000093139337
2018-04-12 15:14,46.47551424756302,37.64078932057716
2018-04-12 15:16,46.28407640228264,36.62456508670467
2018-04-12 15:19,45.24145312333852,36.15260217833084
2018-04-12 15:21,47.06022326287124,36.77560269085763
2018-04-12 15:23,46.95565436527282,37.23465480820732
2018-04-12 15:25,47.91928466839279,39.725241490942864
2018-04-12 15:27,45.63377990883342,37.833821126873254
2018-04-12 15:30,47.95782606230394,37.293413173910224
2018-04-12 15:32,46.68458051096936,37.537493021846046
2018-04-12 15:34,46.08452263093271,36.62456508670467
2018-04-12 15:36,46.03177717133995,37.39466967802049
2018-04-12 15:39,46.412284003834436,38.222962311980694
2018-04-12 15:41,50.50935459715907,42.22972072638265
2018-04-12 15:43,47.14356217552012,37.028988505093054
2018-04-12 15:45,47.1059202849197,37.64460029843266
2018-04-12 15:48,47.290741298641926,39.0149939483513
2018-04-12 15:50,48.85208233186628,37.028988505093054
2018-04-12 15:52,46.92566922332919,37.009049225514644
2018-04-12 15:54,47.42163171214669,37.502888256745784
2018-04-12 15:57,48.137275759638094,36.795885358366206
2018-04-12 15:59,46.33391527563234,37.86760758447379
2018-04-12 16:01,45.49849359694373,36.82423051653836
2018-04-12 16:03,46.11419787522985,36.55047664278896
2018-04-12 16:05,47.126606284749116,36.91293400849652
2018-04-12 16:08,46.62967353404207,36.88879923230609
2018-04-12 16:10,47.13879490033594,36.51741831369592
2018-04-12 16:12,45.86926148866547,36.69825211279566
2018-04-12 16:14,45.382606832807966,37.4797700422154
2018-04-12 16:17,46.229657968462085,37.2855932317213
2018-04-12 16:19,45.369816930018224,38.24122342002693
2018-04-12 16:21,46.319530844082365,36.44690086502786
2018-04-12 16:23,47.08627373870403,36.67782348110752
2018-04-12 16:26,47.44665640719616,37.40242785095222
2018-04-12 16:28,47.20911989736765,36.40524806864166
2018-04-12 16:30,46.93209867731435,38.44052869395076
2018-04-12 16:32,45.961410399594726,36.32155622776094
2018-04-12 16:35,46.319530844082365,36.751223593525054
2018-04-12 16:37,45.2449652028656,36.57109731288675
2018-04-12 16:39,45.41222379234983,36.55460328157868
2018-04-12 16:41,45.99465581457025,36.558728667133785
2018-04-12 16:43,47.04585327422928,37.316846335890645
2018-04-12 16:46,46.24133220877522,36.18656254269043
2018-04-12 16:48,47.702748888968266,37.163811194421164
2018-04-12 16:50,46.29017485753617,36.80398998671763
2018-04-12 16:52,48.384348600318624,36.751223593525054
2018-04-12 16:55,46.87898921302048,36.94504754386664
2018-04-12 16:57,45.29465177104681,36.14409870907632
2018-04-12 16:59,44.72120823276027,35.82127584955301
2018-04-12 17:01,46.21185483420975,35.895132028305866
2018-04-12 17:04,51.07639331133171,37.344134630219465
2018-04-12 17:06,46.59588854448825,36.67373407357603
2018-04-12 17:08,46.143826947956555,35.73386159304072
2018-04-12 17:10,44.42810742109531,36.747156167992564
2018-04-12 17:12,46.42439661913204,35.79947574768819
2018-04-12 17:15,46.8913412775485,36.367650750956074
2018-04-12 17:17,46.523208844496665,35.751390190466836
2018-04-12 17:19,46.244666387477814,35.80383860806296
2018-04-12 17:21,47.61055514983997,37.03695609104915
2018-04-12 17:24,46.99413583013763,36.86058798757895
2018-04-12 17:26,47.29336824508245,37.91252829410252
2018-04-12 17:28,47.508030779971584,36.57933682610628
2018-04-12 17:30,48.14279221287575,37.502888256745784
2018-04-12 17:33,48.504652229567256,36.67373407357603
2018-04-12 17:35,46.35270920789542,36.14835111404088
2018-04-12 17:37,45.2613465443463,36.63277226825177
2018-04-12 17:39,46.78311751871397,35.76014588186695
2018-04-12 17:42,46.282412846628,35.98580839669257
2018-04-12 17:44,46.59861539361645,35.94702204462173
2018-04-12 17:46,46.40291893285452,39.53689039752568
2018-04-12 17:48,43.51639884424728,36.417757354658114
2018-04-12 17:50,59.430274635447006,37.750882939853426
2018-04-12 17:53,46.258552495709424,36.24156651314318
2018-04-12 17:55,47.50647295676363,35.742628763723786
2018-04-12 17:57,47.9076046402551,35.60165884470271
2018-04-12 17:59,45.61081925549503,35.43678187399352
2018-04-12 18:02,46.17564076900409,35.396365573754395
2018-04-12 18:04,47.735599226842695,35.8994638673039
2018-04-12 18:06,45.935450083159516,36.037350048755535
2018-04-12 18:08,45.695065620180756,36.2373433842629
2018-04-12 18:11,47.12607616293179,36.71865014286968
2018-04-12 18:13,45.31565733242551,36.40107573879952
2018-04-12 18:15,46.48978045533867,36.599913781296124
2018-04-12 18:17,46.17452539506403,38.45850661536834
2018-04-12 18:19,47.69658285201486,37.82630180904897
2018-04-12 18:22,47.47424827005695,36.342527748375936
2018-04-12 18:24,48.61877903526069,35.93838762515662
2018-04-12 18:26,46.16615800424355,35.42781110032269
2018-04-12 18:28,44.625397999824074,35.61051322157272
2018-04-12 18:31,46.2529992719867,36.384373556563666
2018-04-12 18:33,49.40697903741152,38.27039137824481
2018-04-12 18:35,45.52447287590394,36.37183338892619
2018-04-12 18:37,44.66944395171746,35.91677725221066
2018-04-12 18:40,46.08452263093271,35.72070004826741
2018-04-12 18:42,46.24966655733011,36.03306244723378
2018-04-12 18:44,47.31017184342897,36.25844583857397
2018-04-12 18:46,46.021660320207296,35.856082391222266
2018-04-12 18:49,46.073873072436825,35.83433890015314
2018-04-12 18:51,46.8601768827175,35.90812335192301
2018-04-12 18:53,48.850636718604,36.79993827450753
2018-04-12 18:55,46.08116025522138,36.3047555722259
2018-04-12 18:57,45.64410329463697,34.77007687015902
2018-04-12 19:00,45.88682092084407,35.269832375311616
2018-04-12 19:02,46.75501697266067,35.41883426233619
2018-04-12 19:04,47.101143311417495,35.09154738063441
2018-04-12 19:06,45.846580364731025,35.17413208258978
2018-04-12 19:09,48.692351393556606,35.16955758467088
2018-04-12 19:11,47.44926118596836,34.49359867636664
2018-04-12 19:13,47.1816562345375,35.096149019386964
2018-04-12 19:15,46.77879710469074,34.8968099037131
2018-04-12 19:18,46.93638374708887,35.3603363409936
2018-04-12 19:20,46.43650146982576,34.675401511436306
